model,day,split,sq,n,abs,sq_liquid,n_liquid,sq_illiquid,n_illiquid,butterfly_pct,calendar_pct
svi,4502,ctx_50,0.010100459155486758,400,0.8329503189344609,0.0012624105113553349,76,0.008838048644131423,324,0.0,0.15625
svi,4502,ctx_100,0.024240201726654094,400,1.1247497826716177,0.0012286484177716959,76,0.0230115533088824,324,0.0,1.25
svi,4502,extrapolation,0.19028724157584398,324,5.457322269401545,0.0,0,0.19028724157584398,324,0.0,0.0
svi,4503,ctx_5,0.22739028496294425,400,7.3480514824390415,0.024746198140812543,86,0.2026440868221317,314,0.0,0.0
svi,4503,ctx_10,0.21543015266930532,400,7.2049304589629175,0.023199194191576317,86,0.192230958477729,314,0.0,0.0
svi,4503,ctx_20,0.06996994568141815,400,3.5114754148919407,0.004786702330847781,86,0.06518324335057035,314,0.0,0.0
svi,4503,ctx_50,0.028179307266979193,400,1.310038330141603,0.005846283387380728,86,0.022333023879598464,314,0.0,0.15625
svi,4503,ctx_100,0.024662437850697598,400,1.1575155285200411,0.0029656136874732226,86,0.02169682416322438,314,0.0,0.234375
svi,4503,extrapolation,0.07625203463268569,314,2.9528570886418986,0.0,0,0.07625203463268569,314,0.0,0.0
svi,4504,ctx_5,0.22980162492956066,400,6.88759203851223,0.027891026007045565,102,0.20191059892251512,298,0.0,0.0
svi,4504,ctx_10,0.22647102076818107,400,6.825136782228947,0.02448164426111813,102,0.20198937650706295,298,0.0,0.0
svi,4504,ctx_20,0.109172332086397,400,4.412339715979411,0.016611899130287575,102,0.09256043295610943,298,0.0,0.0
svi,4504,ctx_50,0.03957765444184981,400,1.7280648393485256,0.011483049940412679,102,0.028094604501437134,298,0.0,0.3787878787878788
svi,4504,ctx_100,0.01808954580433203,400,1.0973379209908525,0.01197567960284991,102,0.00611386620148212,298,0.0,0.30303030303030304
svi,4504,extrapolation,0.043887948889938855,298,2.347178103188118,0.0,0,0.043887948889938855,298,0.0,0.0
svi,4505,ctx_5,0.2731806674281461,400,8.338650430738927,0.0335886566307389,91,0.23959201079740722,309,0.0,0.0
svi,4505,ctx_10,0.23172734378771298,400,7.462198989077021,0.023386432573632713,91,0.20834091121408027,309,0.0,0.0
svi,4505,ctx_20,0.12429460523888179,400,4.359673838619335,0.010999869667901462,91,0.11329473557098034,309,0.0,0.0
svi,4505,ctx_50,0.05826252270352096,400,2.313902304911679,0.006504285866004463,91,0.0517582368375165,309,0.0,2.9285714285714284
svi,4505,ctx_100,0.04778087758538088,400,1.7296755530261636,0.005123998674154023,91,0.04265687891122686,309,0.0,3.5714285714285716
svi,4505,extrapolation,0.027815181107604996,309,2.199212729177763,0.0,0,0.027815181107604996,309,0.0,0.35714285714285715
svi,4506,ctx_5,0.3629132755542256,400,9.96675311625004,0.04410167205009533,83,0.3188116035041303,317,0.0,0.0
svi,4506,ctx_10,0.3348092044130189,400,9.04788266196847,0.0360410211672422,83,0.2987681832457767,317,0.0,0.0
svi,4506,ctx_20,0.0842292051717535,400,3.272679395979375,0.00209048625285079,83,0.0821387189189027,317,0.0,0.0
svi,4506,ctx_50,0.051354301862075874,400,1.8131149444213102,0.01394797581871907,83,0.037406326043356794,317,0.0,0.4411764705882353
svi,4506,ctx_100,0.049709685661474656,400,1.8172096312689148,0.012012445803853971,83,0.03769723985762068,317,0.0,0.07352941176470588
svi,4506,extrapolation,0.06540497767394715,317,2.5469607402411443,0.0,0,0.06540497767394715,317,0.0,0.0
svi,4507,ctx_5,0.4343721597764915,400,10.454431656002997,0.04020161695610605,89,0.3941705428203855,311,0.0,0.0
svi,4507,ctx_10,0.32361703999560404,400,8.761454131348088,0.028496758788313606,89,0.2951202812072905,311,0.0,0.0
svi,4507,ctx_20,0.3747746623625353,400,7.204283223616072,0.01829601821035451,89,0.3564786441521808,311,0.0,0.0
svi,4507,ctx_50,0.05941109755072102,400,2.031333517637281,0.0038897359309778717,89,0.05552136161974315,311,0.0,2.6470588235294117
svi,4507,ctx_100,0.03330317804139848,400,1.2910944505448243,0.003673550916081103,89,0.029629627125317373,311,0.0,0.8088235294117647
svi,4507,extrapolation,0.059325445739140205,311,2.8175748623124597,0.0,0,0.059325445739140205,311,0.0,0.07575757575757576
svi,4508,ctx_5,0.8235500140466911,400,13.832551122456788,0.10034066706008979,95,0.7232093469866014,305,0.0,0.0
svi,4508,ctx_10,0.6213592357026592,400,12.491208682209255,0.07261547351629291,95,0.5487437621863662,305,0.0,0.0
svi,4508,ctx_20,0.056822043303760374,400,2.8854266389800203,0.004614577652172469,95,0.052207465651587896,305,0.0,1.0606060606060606
svi,4508,ctx_50,0.129054248977799,400,2.756686321191783,0.030915828333309955,95,0.09813842064448905,305,0.0,3.3333333333333335
svi,4508,ctx_100,0.07033561579582406,400,2.078796865565476,0.016662007019528156,95,0.0536736087762959,305,0.0,2.4242424242424243
svi,4508,extrapolation,0.12754332018690412,305,4.07525342304935,0.0,0,0.12754332018690412,305,0.0,3.3333333333333335
svi,4509,ctx_5,0.5199481282995773,400,11.434077306091787,0.06216793822430255,78,0.4577801900752747,322,0.0,0.0
svi,4509,ctx_10,0.44263038615347794,400,10.549546499550344,0.045894064908035305,78,0.39673632124544256,322,0.0,0.0
svi,4509,ctx_20,0.14592781347674638,400,4.606412976617161,0.017871928037589933,78,0.12805588543915647,322,0.0,0.15625
svi,4509,ctx_50,0.03420178702850993,400,1.9275860106612295,0.010209674944880384,78,0.02399211208362954,322,0.0,1.953125
svi,4509,ctx_100,0.0444391487618742,400,2.058520809293319,0.009604323804787974,78,0.03483482495708623,322,0.0,2.5
